SRC_obs,SubId,Sub_Region,Obs_NM,POINT_X,POINT_Y
US,44002072,0044_0000,2334480,-84.06958333,34.1325
US,44002026,0044_0000,2335580,-84.21875,34.15583333
US,44002125,0044_0000,2334430,-84.07791667,34.15666667
US,44002126,0044_0000,2334401,-84.07541667,34.16166667
US,44002116,0044_0000,2332830,-83.82125,34.415
US,44002101,0044_0000,2333500,-83.94041667,34.52833333
US,44002089,0044_0000,2331600,-83.62291667,34.54083333
US,44002110,0044_0000,2331500,-83.59041667,34.57333333
US,44002103,0044_0000,2331000,-83.63625,34.5775
US,44002440,0044_0000,23312495,-83.52875,34.61916667
US,44002406,0044_0000,2330450,-83.72875,34.70166667
CA,45003091,0045_0000,08CG004,-130.8670833,56.69416667
CA,45000093,0045_0000,08CF003,-132.1295833,56.70583333
CA,45003067,0045_0000,08CG001,-131.6595833,56.73416667
CA,45002893,0045_0000,08CG007,-130.6120833,56.7425
CA,45002849,0045_0000,08CG006,-130.7170833,56.91333333
CA,45002819,0045_0000,08CG005,-130.4004167,57.04083333
CA,45002164,0045_0000,08CC002,-129.1004167,57.21916667
CA,45002218,0045_0000,08CC003,-129.0520833,57.2525
CA,45000630,0045_0000,08CF001,-131.75125,57.4775
CA,45000697,0045_0000,08CA001,-128.10125,57.6725
CA,45000767,0045_0000,08CA002,-128.1104167,57.73
CA,45000564,0045_0000,08CE001,-131.1504167,57.90166667
CA,45000146,0045_0000,08CC001,-129.7029167,57.90416667
CA,45000930,0045_0000,08CA003,-128.4195833,57.98666667
CA,45000278,0045_0000,08CB001,-129.9379167,58.0425
CA,45000478,0045_0000,08CD001,-130.82375,58.07333333
CA,45000317,0045_0000,08CB002,-130.5120833,58.29333333
CA,47004694,0047_0000,06GB001,-98.27958333,58.8475
CA,47000726,0047_0000,06GD001,-96.27125,58.89166667
CA,48002544,0048_0000,04FA002,-89.88625,51.64666667
CA,48002649,0048_0000,04FA001,-89.59958333,51.82333333
CA,48001359,0048_0000,04FB001,-87.06041667,52.085
CA,48000290,0048_0000,04FC001,-85.06958333,53.08916667
US,49001921,0049_0000,8067252,-94.73125,29.8125
US,49001924,0049_0000,8067215,-94.76625,29.905
US,49001936,0049_0000,8067000,-94.81708333,30.0575
US,49001882,0049_0000,8066500,-94.85041667,30.425
US,49001807,0049_0000,8066400,-94.98458333,30.5175
US,49001836,0049_0000,8066250,-94.94958333,30.57083333
US,49001819,0049_0000,8066200,-94.95875,30.71666667
US,49001769,0049_0000,8066000,-95.39875,30.86083333
US,49001671,0049_0000,8065800,-95.78125,30.8875
US,49001645,0049_0000,8066170,-95.08875,30.9075
US,49001711,0049_0000,8066100,-95.37791667,31.0525
US,49001725,0049_0000,8065500,-95.69875,31.0775
US,49001641,0049_0000,8065350,-95.65708333,31.33833333
US,49001434,0049_0000,8065330,-95.60291667,31.4075
US,49001488,0049_0000,8065200,-95.88791667,31.57083333
US,49001625,0049_0000,8065000,-95.78958333,31.64833333
US,49001274,0049_0000,8064700,-96.29125,31.85
US,49001522,0049_0000,8064800,-95.86875,31.8825
US,49000975,0049_0000,8063100,-96.68375,31.935
US,49001266,0049_0000,8063500,-96.42208333,31.95
US,49000912,0049_0000,8063050,-96.68958333,31.95833333
US,49001281,0049_0000,8064600,-96.09291667,31.96583333
US,49000702,0049_0000,8063048,-96.87458333,31.97666667
US,49001109,0049_0000,8064510,-96.40625,32.07666667
US,49001270,0049_0000,8064500,-96.36958333,32.10833333
US,49001040,0049_0000,8064100,-96.52041667,32.1975
US,49000870,0049_0000,8063800,-96.64041667,32.24416667
US,49000864,0049_0000,8063700,-96.64708333,32.25083333
US,49001082,0049_0000,8063003,-96.02875,32.32333333
US,49000180,0049_0000,8063600,-96.80625,32.34166667
US,49000366,0049_0000,8063590,-96.85041667,32.3825
US,49001134,0049_0000,8062980,-96.10541667,32.42166667
US,49001242,0049_0000,8062500,-96.46291667,32.4275
US,49000219,0049_0000,8049580,-97.12541667,32.49416667
US,49001110,0049_0000,8062800,-96.11458333,32.50333333
US,49001037,0049_0000,8062900,-96.33041667,32.51333333
US,49000288,0049_0000,8057450,-96.75708333,32.57833333
US,49000420,0049_0000,8049700,-97.10125,32.58083333
US,49000289,0049_0000,8048970,-97.26458333,32.60333333
US,49001062,0049_0000,8057448,-96.62208333,32.61833333
US,49001095,0049_0000,8062000,-96.48375,32.63833333
US,49000049,0049_0000,8046000,-97.56458333,32.64166667
US,49000415,0049_0000,8048980,-97.24291667,32.64166667
US,49000234,0049_0000,8046500,-97.44875,32.65083333
US,49000599,0049_0000,8049850,-96.98958333,32.65166667
US,49000233,0049_0000,8047000,-97.44208333,32.665
US,49000249,0049_0000,8048520,-97.32041667,32.665
US,49000266,0049_0000,8047050,-97.44708333,32.69583333
US,49000732,0049_0000,8057445,-96.66958333,32.705
US,49001006,0049_0000,8057410,-96.73541667,32.70916667
US,49000535,0049_0000,8049240,-97.17208333,32.71416667
US,49000451,0049_0000,8049200,-97.19458333,32.7175
US,49000742,0049_0000,8050050,-96.94375,32.73166667
US,49000378,0049_0000,8047500,-97.35958333,32.73416667
US,49002030,0049_0000,8045850,-97.65208333,32.74166667
US,49000747,0049_0000,8050100,-96.92541667,32.74833333
US,49000622,0049_0000,8048543,-97.28958333,32.7525
US,49000485,0049_0000,8045550,-97.40375,32.76
US,49000566,0049_0000,8048000,-97.33125,32.76166667
US,49000855,0049_0000,8049500,-96.99458333,32.76333333
US,49000340,0049_0000,8045525,-97.43291667,32.76416667
US,49000983,0049_0000,8057000,-96.81875,32.77416667
US,49001045,0049_0000,8061750,-96.50041667,32.77416667
US,49000412,0049_0000,8045400,-97.41541667,32.7925
US,49000849,0049_0000,8061551,-96.49541667,32.79916667
US,49000850,0049_0000,8061550,-96.49458333,32.8
US,49000409,0049_0000,8048500,-97.36375,32.805
US,49000479,0049_0000,8048800,-97.24875,32.8075
US,49000735,0049_0000,8056500,-96.80208333,32.80833333
US,49000341,0049_0000,8048850,-97.29125,32.81
US,49000788,0049_0000,8061700,-96.59541667,32.83333333
US,49000618,0049_0000,8049569,-97.03541667,32.83583333
US,49000932,0049_0000,8056000,-96.88875,32.84166667
US,49000630,0049_0000,8055700,-96.82958333,32.86333333
US,49000903,0049_0000,8055560,-96.93125,32.87333333
US,49000294,0049_0000,8045000,-97.46125,32.875
US,49000616,0049_0000,8057200,-96.75708333,32.88916667
US,49000215,0049_0000,8049553,-97.08125,32.89416667
US,49000214,0049_0000,8049550,-97.12875,32.91333333
US,49000069,0049_0000,8044800,-97.58291667,32.945
US,49000699,0049_0000,8053090,-96.90958333,32.95666667
US,49000728,0049_0000,8061540,-96.61458333,32.96
US,49000859,0049_0000,8055500,-96.94458333,32.96666667
US,49000138,0049_0000,8057100,-96.80625,32.97083333
US,49000521,0049_0000,8054500,-97.05791667,32.9725
US,49000527,0049_0000,8055000,-97.01291667,32.9875
US,49000493,0049_0000,8053010,-96.92458333,33.01833333
US,49000688,0049_0000,8061000,-96.47458333,33.02416667
US,49000686,0049_0000,8060500,-96.47458333,33.02583333
US,49000494,0049_0000,8053009,-96.91708333,33.0275
US,49000826,0049_0000,8053000,-96.96125,33.04583333
US,49000613,0049_0000,8052800,-96.96875,33.065
US,49000196,0049_0000,8044500,-97.55875,33.08833333
US,49000298,0049_0000,8053500,-97.29041667,33.11916667
US,49000473,0049_0000,8052780,-97.14208333,33.15166667
US,49000550,0049_0000,8059500,-96.47625,33.19416667
US,49002089,0049_0000,8042900,-97.96875,33.2
US,49000087,0049_0000,8043500,-97.75625,33.20166667
US,49000540,0049_0000,8059000,-96.59625,33.205
US,49000506,0049_0000,8052745,-96.89041667,33.21916667
US,49000590,0049_0000,8059350,-96.37541667,33.2225
US,49000081,0049_0000,8044000,-97.69375,33.2325
US,49000503,0049_0000,8058900,-96.60875,33.24416667
US,49000555,0049_0000,8052000,-97.04458333,33.25083333
US,49000063,0049_0000,8043950,-97.67875,33.27416667
US,49000172,0049_0000,8058500,-96.65625,33.28083333
US,49001983,0049_0000,8042700,-98.29875,33.28333333
US,49000452,0049_0000,8052700,-96.89458333,33.28583333
US,49002138,0049_0000,8042800,-98.07875,33.29583333
US,49000371,0049_0000,8051500,-97.17875,33.33666667
US,49000322,0049_0000,8051130,-97.03875,33.35
US,49000212,0049_0000,8052650,-96.82375,33.36583333
US,49000184,0049_0000,8050840,-96.80625,33.525
US,49000042,0049_0000,8050800,-96.94458333,33.55583333
US,49001955,0049_0000,8050300,-97.38458333,33.60833333
US,49000124,0049_0000,8050400,-97.15625,33.62416667
CA,50010521,0050_0000,03CA001,-73.36208333,52.0225
CA,50007541,0050_0000,03CB004,-74.59041667,52.17
CA,50005646,0050_0000,03CB001,-75.98958333,52.1975
CA,50004994,0050_0000,03CB002,-75.88125,52.21333333
CA,50004993,0050_0000,03CB003,-75.87791667,52.21916667
CA,50000406,0050_0000,03CC001,-78.06791667,52.2425
CA,50000163,0050_0000,03CC002,-77.08958333,52.33916667
CA,52000352,0052_0000,02TC004,-68.72708334,50.64
US,53000066,0053_0000,8211520,-97.50208333,27.71166667
US,53000077,0053_0000,8211500,-97.63041667,27.89083333
US,53000073,0053_0000,8211200,-97.77541667,27.93833333
US,53000700,0053_0000,8194200,-98.96708333,27.965
US,53000111,0053_0000,8211100,-97.80041667,27.98583333
US,53000095,0053_0000,8211000,-97.86041667,28.03833333
US,53000143,0053_0000,8210400,-98.09625,28.05916667
US,53000155,0053_0000,8210300,-98.10375,28.14166667
US,53000773,0053_0000,8194500,-98.55541667,28.3175
US,53000128,0053_0000,8210100,-98.08541667,28.3325
US,53000988,0053_0000,8194600,-98.28375,28.42416667
US,53000891,0053_0000,8194000,-99.24041667,28.42583333
US,53000120,0053_0000,8210000,-98.17875,28.42833333
US,53001393,0053_0000,8206600,-98.54708333,28.46666667
US,53001372,0053_0000,8206910,-98.24041667,28.4875
US,53001402,0053_0000,8206900,-98.24125,28.48833333
US,53000488,0053_0000,8193000,-99.68541667,28.50416667
US,53001424,0053_0000,8206700,-98.54625,28.58666667
US,53001369,0053_0000,8208000,-98.28125,28.6225
US,53001575,0053_0000,8205500,-99.14458333,28.73666667
US,53001646,0053_0000,8204500,-99.24125,28.79333333
US,53001453,0053_0000,8207500,-98.33708333,28.86666667
US,53001582,0053_0000,8207320,-98.50875,29.07083333
US,53001090,0053_0000,8199700,-99.41208333,29.09333333
US,53001679,0053_0000,8207350,-98.48708333,29.11583333
US,53001066,0053_0000,8192000,-99.89458333,29.12416667
US,53001140,0053_0000,8204005,-99.74375,29.15416667
US,53001025,0053_0000,8191500,-99.89875,29.1875
US,53001173,0053_0000,8197500,-99.67375,29.245
US,53001236,0053_0000,8196500,-99.65458333,29.29166667
US,53001245,0053_0000,8198500,-99.48041667,29.31416667
US,53001234,0053_0000,8203450,-99.74875,29.34583333
US,53001237,0053_0000,8196300,-99.70375,29.37416667
US,53001259,0053_0000,8200720,-99.11708333,29.37666667
US,53001225,0053_0000,8202700,-99.28375,29.37916667
US,53001260,0053_0000,8200700,-99.15208333,29.39166667
US,53001307,0053_0000,8197800,-99.60458333,29.41833333
US,53000409,0053_0000,8190000,-99.99708333,29.42916667
US,53001201,0053_0000,8202800,-99.25208333,29.445
US,53001261,0053_0000,8200500,-99.18708333,29.45166667
US,53000377,0053_0000,8190500,-100.23875,29.48166667
US,53001282,0053_0000,8195000,-99.70541667,29.48833333
US,53001243,0053_0000,8202500,-99.38791667,29.49
US,53001246,0053_0000,8198000,-99.49375,29.49166667
US,53001239,0053_0000,8200990,-99.09791667,29.50333333
US,53001278,0053_0000,8196000,-99.78125,29.505
US,53001351,0053_0000,8202450,-99.39458333,29.52666667
US,53001352,0053_0000,8202000,-99.40541667,29.55083333
US,53001292,0053_0000,8200977,-99.09708333,29.56833333
US,53001232,0053_0000,8200000,-99.24708333,29.57
US,53001353,0053_0000,8201500,-99.40291667,29.57333333
US,53000329,0053_0000,818999010,-100.0379167,29.71916667
CA,54005898,0054_0000,03BA003,-72.87125,51.08166667
CA,54000292,0054_0000,03BC002,-76.86458333,51.4475
CA,55001957,0055_0000,03JB004,-71.27958334,58.28583334
CA,57003693,0057_0000,03EA001,-73.98041667,54.85083333
CA,57010887,0057_0000,03EC001,-77.06375,55
CA,57010012,0057_0000,03ED003,-77.07375,55.225
CA,57009992,0057_0000,03ED001,-76.98041667,55.23
CA,57006254,0057_0000,03EA004,-71.20208333,55.26166667
CA,57010032,0057_0000,03ED002,-77.57791667,55.2825
CA,57010892,0057_0000,03ED004,-77.03458333,55.39583333
US,58001944,0058_0000,2135200,-79.15375,33.66166667
US,58002031,0058_0000,2136000,-79.83708333,33.66333333
US,58000869,0058_0000,2135625,-80.20041667,33.71583333
US,58000819,0058_0000,2135600,-80.28875,33.80333333
US,58001889,0058_0000,2110704,-79.04208333,33.83083333
US,58002045,0058_0000,2110701,-79.04041667,33.86083333
US,58001002,0058_0000,2135517,-80.35291667,33.87583333
US,58001901,0058_0000,2110500,-78.71375,33.91083333
US,58002017,0058_0000,2110400,-78.71958333,33.955
US,58000065,0058_0000,2135060,-79.24208333,33.97333333
US,58000855,0058_0000,2132000,-79.75375,34.05166667
US,58000116,0058_0000,2135000,-79.24708333,34.0575
US,58002003,0058_0000,2109500,-78.54875,34.095
US,58000102,0058_0000,2131010,-79.54375,34.14583333
US,58001233,0058_0000,2135300,-80.30541667,34.15083333
US,58000796,0058_0000,2131110,-79.80958333,34.17833333
US,58000101,0058_0000,2131000,-79.54791667,34.20416667
US,58000211,0058_0000,2130980,-79.74541667,34.24416667
US,58001221,0058_0000,2131500,-80.21208333,34.25
US,58001149,0058_0000,2131150,-79.43958333,34.29416667
US,58000329,0058_0000,2130910,-80.14958333,34.39833333
US,58001038,0058_0000,2132500,-79.34041667,34.40583333
US,58000846,0058_0000,2134500,-78.95958333,34.44166667
US,58000593,0058_0000,2131472,-80.58375,34.51583333
US,58000472,0058_0000,2130900,-80.17958333,34.51666667
US,58000961,0058_0000,2130600,-79.85375,34.52333333
US,58000174,0058_0000,2130561,-79.78791667,34.60666667
US,58001123,0058_0000,2134170,-79.01041667,34.62
US,58000717,0058_0000,2131320,-80.40625,34.6375
US,58000737,0058_0000,2131309,-80.38875,34.63833333
US,58001093,0058_0000,2130500,-79.89375,34.6425
US,58000634,0058_0000,2130840,-80.21208333,34.66333333
US,58001263,0058_0000,2133651,-79.23541667,34.68083333
US,58000967,0058_0000,2134480,-78.83625,34.71083333
US,58000581,0058_0000,2131250,-80.50791667,34.75
US,58001184,0058_0000,2132320,-79.38625,34.75083333
US,58000383,0058_0000,2133624,-79.33125,34.77333333
US,58000685,0058_0000,2125696,-80.46625,34.85
US,58001481,0058_0000,2125699,-80.43875,34.88
US,58000627,0058_0000,2129500,-80.07375,34.91916667
US,58001117,0058_0000,2129000,-79.87041667,34.94666667
US,58000600,0058_0000,2126500,-80.18958333,34.97416667
US,58000548,0058_0000,2125816,-80.30291667,34.97583333
US,58000327,0058_0000,2127000,-80.14875,35.03416667
US,58000441,0058_0000,2133500,-79.49375,35.06166667
US,58000403,0058_0000,2127500,-79.99875,35.08583333
US,58000772,0058_0000,2125500,-80.38375,35.0975
US,58000763,0058_0000,2125557,-80.33541667,35.10083333
US,58001401,0058_0000,212467595,-80.60375,35.12666667
US,58001400,0058_0000,212467451,-80.63125,35.13083333
US,58000281,0058_0000,2126000,-80.17625,35.14916667
US,58001399,0058_0000,2124692,-80.53458333,35.15416667
US,58000731,0058_0000,2124742,-80.47291667,35.17083333
US,58000643,0058_0000,212378405,-80.06125,35.20083333
US,58001376,0058_0000,212466000,-80.57958333,35.20833333
US,58001411,0058_0000,212430653,-80.64791667,35.25416667
US,58001379,0058_0000,212430293,-80.66208333,35.25916667
US,58000781,0058_0000,212501005,-80.31875,35.3075
US,58001386,0058_0000,2124269,-80.67291667,35.30916667
US,58000672,0058_0000,212433550,-80.53791667,35.32333333
US,58001498,0058_0000,212414900,-80.71541667,35.3325
US,58000780,0058_0000,2125000,-80.33541667,35.335
US,58000774,0058_0000,2128000,-79.83125,35.3875
US,58001460,0058_0000,2124080,-80.75125,35.41416667
US,58001453,0058_0000,2124471,-80.40958333,35.42666667
US,58000614,0058_0000,2123500,-80.01625,35.43
US,58001618,0058_0000,212393300,-80.79041667,35.4675
US,58001590,0058_0000,212419274,-80.73625,35.50416667
US,58001628,0058_0000,2120780,-80.59541667,35.7175
US,58001700,0058_0000,2120500,-80.68458333,35.74916667
US,58001565,0058_0000,2121180,-80.32291667,35.75833333
US,58001626,0058_0000,2119000,-80.55625,35.8025
US,58001403,0058_0000,2121500,-80.23375,35.80666667
US,58001545,0058_0000,2118000,-80.65875,35.845
US,58001623,0058_0000,2116500,-80.38625,35.85666667
US,58001835,0058_0000,2119400,-81.05541667,35.85916667
US,58001537,0058_0000,2123000,-79.99208333,35.86833333
US,58001731,0058_0000,2121493,-80.21125,35.8825
US,58001676,0058_0000,2117500,-80.79875,35.90166667
US,58001575,0058_0000,2117000,-80.50625,35.92833333
US,58001321,0058_0000,2111000,-81.55791667,35.99166667
US,58001547,0058_0000,2115860,-80.33958333,36.00083333
US,58001716,0058_0000,2118500,-80.74541667,36.00166667
US,58001513,0058_0000,2115900,-80.30208333,36.00583333
US,58001741,0058_0000,2115856,-80.30958333,36.03583333
US,58001639,0058_0000,2115800,-80.35375,36.04583333
US,58001526,0058_0000,2115750,-80.36958333,36.05333333
US,58001742,0058_0000,2115850,-80.26208333,36.06833333
US,58001368,0058_0000,2111180,-81.40375,36.07166667
US,58001518,0058_0000,2115360,-80.44458333,36.13333333
US,58001814,0058_0000,2111391,-81.22708333,36.135
US,58001796,0058_0000,211139110,-81.22375,36.13583333
US,58001714,0058_0000,2115500,-80.54791667,36.13666667
US,58001826,0058_0000,2112000,-81.14458333,36.15333333
US,58001780,0058_0000,2111500,-81.16875,36.175
US,58001651,0058_0000,2112250,-80.84708333,36.24166667
US,58001801,0058_0000,2112120,-81.04458333,36.25083333
US,58001637,0058_0000,2113500,-80.56291667,36.2825
US,58001635,0058_0000,2114450,-80.41375,36.2975
US,58001799,0058_0000,2112360,-80.80625,36.31166667
US,58001822,0058_0000,2113000,-80.67875,36.35666667
US,58001804,0058_0000,2112500,-80.67541667,36.38583333
US,58001884,0058_0000,2113850,-80.56208333,36.40583333
US,58001345,0058_0000,211371675,-80.67125,36.54083333
CA,59003513,0059_0000,03GD003,-74.61041667,59.56416667
CA,59008153,0059_0000,03HB003,-72.39625,59.95333333
CA,59000360,0059_0000,03HA001,-71.90708333,59.98916667
CA,59000337,0059_0000,03HA009,-71.74958333,60
CA,59000339,0059_0000,03HA010,-71.75375,60.01
CA,59000315,0059_0000,03HA004,-71.76958333,60.01916667
CA,59000024,0059_0000,03HA003,-71.13208333,60.07166667
CA,59010480,0059_0000,03HA015,-71.18541667,60.09416667
CA,59008169,0059_0000,03HB004,-72.66041667,60.1925
CA,59008172,0059_0000,03HB005,-72.66958333,60.19333333
CA,60003120,0060_0000,03MD002,-64.87958333,55.85583333
CA,60003873,0060_0000,03ME002,-65.84041667,58.15
US,61000080,0061_0000,2171700,-79.67791667,33.305
US,61000114,0061_0000,2171680,-79.80208333,33.33
US,61000065,0061_0000,2171650,-79.85375,33.4025
US,61000006,0061_0000,2169810,-80.62625,33.73
US,61000341,0061_0000,2169630,-80.95791667,33.73666667
US,61000229,0061_0000,2169624,-80.90208333,33.80916667
US,61000222,0061_0000,2169625,-80.86791667,33.81083333
US,61000210,0061_0000,2169672,-80.82708333,33.81583333
US,61001320,0061_0000,2148315,-80.61958333,33.82916667
US,61000211,0061_0000,2169670,-80.86041667,33.84
US,61000322,0061_0000,2169550,-81.07791667,33.9375
US,61000318,0061_0000,2169570,-80.97458333,33.98916667
US,61000331,0061_0000,2169500,-81.04875,33.99333333
US,61000326,0061_0000,2169300,-81.05958333,34.005
US,61001338,0061_0000,2148300,-80.73291667,34.00666667
US,61000522,0061_0000,21677037,-81.74125,34.00833333
US,61000302,0061_0000,2169000,-81.08791667,34.01333333
US,61000327,0061_0000,2162103,-81.06958333,34.02666667
US,61000334,0061_0000,2162093,-81.05125,34.03
US,61000404,0061_0000,2167705,-81.69708333,34.0425
US,61000365,0061_0000,2168500,-81.21791667,34.05083333
US,61000370,0061_0000,2168504,-81.20958333,34.05083333
US,61000371,0061_0000,2168501,-81.21625,34.0525
US,61000262,0061_0000,2162080,-81.05958333,34.055
US,61000718,0061_0000,2166970,-81.99625,34.1325
US,61000644,0061_0000,2166501,-81.90708333,34.1675
US,61000637,0061_0000,2166500,-81.90625,34.16833333
US,61000582,0061_0000,2167582,-81.61041667,34.16833333
US,61000558,0061_0000,2167000,-81.86458333,34.17416667
US,61000406,0061_0000,2167500,-81.72625,34.18333333
US,61000343,0061_0000,2161500,-81.19541667,34.18583333
US,61001336,0061_0000,2148071,-80.67708333,34.19416667
US,61000289,0061_0000,2162010,-81.10375,34.195
US,61000577,0061_0000,2167450,-81.76291667,34.20916667
US,61000526,0061_0000,2167563,-81.64625,34.24166667
US,61000260,0061_0000,2161000,-81.32041667,34.24333333
US,61001317,0061_0000,2148000,-80.65291667,34.24583333
US,61000253,0061_0000,2160991,-81.33041667,34.26
US,61000255,0061_0000,2160990,-81.33208333,34.26166667
US,61000533,0061_0000,2160775,-81.49125,34.36083333
US,61000757,0061_0000,2163500,-82.22375,34.39166667
US,61000622,0061_0000,21650905,-82.13958333,34.39166667
US,61000819,0061_0000,2167557,-81.82625,34.40833333
US,61000851,0061_0000,2165000,-82.15125,34.4175
US,61000482,0061_0000,21607224,-81.60458333,34.42583333
US,61000707,0061_0000,2161700,-81.26208333,34.45333333
US,61000567,0061_0000,2160700,-81.59791667,34.50833333
US,61001087,0061_0000,2165200,-82.15625,34.51916667
US,61000811,0061_0000,21652801,-82.13791667,34.525
US,61000487,0061_0000,2160105,-81.54791667,34.53583333
US,61001369,0061_0000,2147500,-80.91958333,34.565
US,61000478,0061_0000,2156500,-81.42041667,34.595
US,61000665,0061_0000,2160500,-81.91125,34.60916667
US,61000910,0061_0000,2163001,-82.44458333,34.615
US,61001407,0061_0000,2147403,-80.92708333,34.63666667
US,61000908,0061_0000,2164110,-82.29791667,34.6525
US,61000480,0061_0000,2156449,-81.44791667,34.665
US,61000393,0061_0000,2156450,-81.45791667,34.66583333
US,61000911,0061_0000,2163000,-82.46625,34.6675
US,61001029,0061_0000,21630967,-82.42708333,34.68166667
US,61000493,0061_0000,2160000,-81.68625,34.68166667
US,61000778,0061_0000,2160390,-82.03958333,34.68333333
US,61001084,0061_0000,2160381,-82.16125,34.7125
US,61001884,0061_0000,2147240,-80.79708333,34.71916667
US,61001913,0061_0000,2147244,-80.81125,34.73083333
US,61000387,0061_0000,2156409,-81.48791667,34.73333333
US,61000873,0061_0000,2159500,-81.92541667,34.75416667
US,61000772,0061_0000,2159000,-81.94041667,34.7625
US,61001251,0061_0000,2162700,-82.53208333,34.77916667
US,61000950,0061_0000,2159600,-81.87875,34.79916667
US,61001205,0061_0000,2164000,-82.36458333,34.80083333
US,61000795,0061_0000,2158000,-81.96458333,34.80333333
US,61000503,0061_0000,21563931,-81.36875,34.81333333
US,61001891,0061_0000,2147020,-80.87875,34.83583333
US,61001921,0061_0000,2147126,-80.79208333,34.83666667
US,61001198,0061_0000,2162500,-82.48375,34.84
US,61001889,0061_0000,2147000,-80.86625,34.8525
US,61001111,0061_0000,2160326,-82.22625,34.85666667
US,61001157,0061_0000,21603257,-82.25125,34.86416667
US,61001096,0061_0000,2158500,-82.08541667,34.87666667
US,61001164,0061_0000,2160325,-82.30041667,34.88333333
US,61001849,0061_0000,21473428,-81.06958333,34.88916667
US,61001089,0061_0000,2158410,-82.11708333,34.90333333
US,61001115,0061_0000,2159810,-81.91375,34.90583333
US,61001095,0061_0000,2158408,-82.12958333,34.92083333
US,61001204,0061_0000,2160200,-82.29458333,34.925
US,61001116,0061_0000,2159800,-81.93375,34.92666667
US,61000932,0061_0000,2157000,-82.04375,34.93
US,61001222,0061_0000,21584051,-82.16708333,34.93166667
US,61000711,0061_0000,2153680,-81.47875,34.9375
US,61001055,0061_0000,2157510,-82.12375,34.94
US,61000930,0061_0000,2156999,-82.05375,34.94
US,61001054,0061_0000,2157500,-82.13291667,34.94416667
US,61000928,0061_0000,2156301,-81.85958333,34.94416667
US,61001820,0061_0000,2146110,-80.97958333,34.94416667
US,61000927,0061_0000,2156300,-81.86791667,34.94833333
US,61001918,0061_0000,2146820,-80.86875,34.95166667
US,61001923,0061_0000,2146900,-80.75541667,34.9525
US,61000651,0061_0000,2153800,-81.38291667,34.955
US,61002025,0061_0000,21473426,-81.10625,34.95666667
US,61000797,0061_0000,21536097,-81.55875,34.965
US,61000947,0061_0000,2156000,-81.80125,34.96916667
US,61001967,0061_0000,21473415,-81.17958333,34.97416667
US,61001162,0061_0000,2157490,-82.19541667,34.97583333
US,61001946,0061_0000,2146000,-80.97375,34.98583333
US,61001837,0061_0000,21459367,-81.00875,34.98666667
US,61001917,0061_0000,2146800,-80.90125,35.00583333
US,61001297,0061_0000,214685800,-80.82875,35.01
US,61001201,0061_0000,2156050,-82.06791667,35.02416667
US,61000863,0061_0000,2153551,-81.49291667,35.03083333
US,61001229,0061_0000,2157470,-82.21875,35.03916667
US,61001843,0061_0000,214676115,-80.89208333,35.04083333
US,61001876,0061_0000,21467801,-80.94125,35.045
US,61000888,0061_0000,21556525,-81.85541667,35.0475
US,61001122,0061_0000,2153700,-81.71541667,35.06166667
US,61000189,0061_0000,2162290,-82.65041667,35.06333333
US,61001644,0061_0000,21457492,-81.13791667,35.065
US,61001844,0061_0000,2146750,-80.86958333,35.06666667
US,61002044,0061_0000,2146670,-80.82208333,35.0775
US,61000945,0061_0000,2153780,-81.38791667,35.07916667
US,61001288,0061_0000,2146530,-80.88291667,35.0875
US,61001854,0061_0000,2146381,-80.89875,35.09083333
US,61001852,0061_0000,214678230,-80.96041667,35.09583333
US,61002022,0061_0000,214678175,-80.95291667,35.105
US,61001048,0061_0000,2154790,-82.12791667,35.1075
US,61000878,0061_0000,2155500,-81.95875,35.11083333
US,61001859,0061_0000,2146614,-80.80708333,35.1175
US,61001127,0061_0000,2153590,-81.43625,35.11833333
US,61000184,0061_0000,2162350,-82.53791667,35.12083333
US,61000918,0061_0000,2154500,-81.98708333,35.12083333
US,61000754,0061_0000,2153200,-81.58708333,35.12416667
US,61001860,0061_0000,2146600,-80.76875,35.13666667
US,61000962,0061_0000,2153051,-81.60125,35.13833333
US,61001299,0061_0000,2145642,-81.13541667,35.13833333
US,61001292,0061_0000,2146330,-80.91125,35.14083333
US,61001280,0061_0000,2146700,-80.81958333,35.14083333
US,61002048,0061_0000,2146348,-80.92708333,35.14583333
US,61001287,0061_0000,2146507,-80.85708333,35.1475
US,61001286,0061_0000,2146500,-80.85375,35.15416667
US,61001971,0061_0000,2146579,-80.69375,35.165
US,61001239,0061_0000,2155600,-81.94958333,35.16833333
US,61001982,0061_0000,214645022,-80.83125,35.17583333
US,61002001,0061_0000,214655255,-80.71875,35.17666667
US,61001989,0061_0000,2146420,-80.84541667,35.17916667
US,61001984,0061_0000,2146450,-80.82875,35.18
US,61002010,0061_0000,2146449,-80.81958333,35.18333333
US,61001994,0061_0000,2146562,-80.73708333,35.18666667
US,61001964,0061_0000,2146300,-80.90375,35.19833333
US,61001991,0061_0000,2146409,-80.83708333,35.2025
US,61001276,0061_0000,2146315,-80.92291667,35.205
US,61002009,0061_0000,214643860,-80.80625,35.20583333
US,61002011,0061_0000,214643770,-80.80041667,35.21083333
US,61000991,0061_0000,2151500,-81.69875,35.21166667
US,61000987,0061_0000,2152000,-81.69625,35.22583333
US,61002006,0061_0000,2146285,-80.86875,35.22833333
US,61000894,0061_0000,2151000,-81.76541667,35.23583333
